x,y,rho,ux,uy
0,0,0.941306,0.0909091,3.68578e-18
0,1,0.897013,0.0909091,0.0154148
0,2,0.888515,0.0909091,-0.000766861
0,3,0.892096,0.0909091,-0.000350178
0,4,0.889261,0.0909091,0.00166998
0,5,0.886243,0.0909091,0.000676475
0,6,0.886088,0.0909091,2.03263e-05
0,7,0.885702,0.0909091,0.000283086
0,8,0.885022,0.0909091,0.000258561
0,9,0.88467,0.0909091,0.000101219
0,10,0.88457,0.0909091,5.54974e-05
0,11,0.884465,0.0909091,5.14868e-05
0,12,0.884431,0.0909091,9.98252e-06
0,13,0.884496,0.0909091,-2.7059e-05
0,14,0.884629,0.0909091,-5.00849e-05
0,15,0.88481,0.0909091,-7.16138e-05
0,16,0.885047,0.0909091,-9.55767e-05
0,17,0.885338,0.0909091,-0.000116589
0,18,0.885676,0.0909091,-0.000135418
0,19,0.886057,0.0909091,-0.000153525
0,20,0.886482,0.0909091,-0.000170876
0,21,0.886945,0.0909091,-0.000186879
0,22,0.887446,0.0909091,-0.000201773
0,23,0.887981,0.0909091,-0.000215629
0,24,0.888548,0.0909091,-0.000228326
0,25,0.889143,0.0909091,-0.000239731
0,26,0.889763,0.0909091,-0.000249802
0,27,0.890405,0.0909091,-0.000258438
0,28,0.891066,0.0909091,-0.000265527
0,29,0.89174,0.0909091,-0.00027096
0,30,0.892425,0.0909091,-0.000274642
0,31,0.893115,0.0909091,-0.000276479
0,32,0.893805,0.0909091,-0.000276389
0,33,0.894492,0.0909091,-0.000274308
0,34,0.895169,0.0909091,-0.000270192
0,35,0.895833,0.0909091,-0.000264019
0,36,0.896477,0.0909091,-0.000255793
0,37,0.897098,0.0909091,-0.000245541
0,38,0.897689,0.0909091,-0.00023332
0,39,0.898248,0.0909091,-0.000219209
0,40,0.898769,0.0909091,-0.000203314
0,41,0.899248,0.0909091,-0.000185759
0,42,0.899681,0.0909091,-0.00016669
0,43,0.900066,0.0909091,-0.000146266
0,44,0.900399,0.0909091,-0.000124658
0,45,0.900677,0.0909091,-0.000102045
0,46,0.900899,0.0909091,-7.86132e-05
0,47,0.901063,0.0909091,-5.45502e-05
0,48,0.901168,0.0909091,-3.00454e-05
0,49,0.901212,0.0909091,-5.28823e-06
0,50,0.901196,0.0909091,1.95329e-05
0,51,0.90112,0.0909091,4.42305e-05
0,52,0.900984,0.0909091,6.86186e-05
0,53,0.900789,0.0909091,9.25122e-05
0,54,0.900536,0.0909091,0.000115728
0,55,0.900227,0.0909091,0.000138085
0,56,0.899864,0.0909091,0.000159405
0,57,0.89945,0.0909091,0.000179515
0,58,0.898988,0.0909091,0.000198247
0,59,0.898481,0.0909091,0.000215446
0,60,0.897934,0.0909091,0.000230967
0,61,0.897349,0.0909091,0.000244684
0,62,0.896732,0.0909091,0.000256488
0,63,0.896086,0.0909091,0.000266295
0,64,0.895418,0.0909091,0.000274046
0,65,0.894732,0.0909091,0.000279706
0,66,0.894033,0.0909091,0.000283272
