x,y,rho,ux,uy
0,0,0.968336,0.0909091,-7.16579e-18
0,1,0.921028,0.0909091,0.0160342
0,2,0.912036,0.0909091,-0.000858932
0,3,0.916096,0.0909091,-0.000480901
0,4,0.913356,0.0909091,0.00161641
0,5,0.91041,0.0909091,0.000583695
0,6,0.910537,0.0909091,-0.000114307
0,7,0.910466,0.0909091,0.000138207
0,8,0.910121,0.0909091,9.52938e-05
0,9,0.910164,0.0909091,-8.56998e-05
0,10,0.910518,0.0909091,-0.000151356
0,11,0.910908,0.0909091,-0.00017371
0,12,0.911414,0.0909091,-0.000233986
0,13,0.912063,0.0909091,-0.000288809
0,14,0.912822,0.0909091,-0.000328262
0,15,0.913666,0.0909091,-0.000365215
0,16,0.914603,0.0909091,-0.000403578
0,17,0.915626,0.0909091,-0.000437783
0,18,0.916727,0.0909091,-0.000468582
0,19,0.9179,0.0909091,-0.000497438
0,20,0.91914,0.0909091,-0.000524269
0,21,0.920442,0.0909091,-0.00054844
0,22,0.9218,0.0909091,-0.00057016
0,23,0.923209,0.0909091,-0.00058947
0,24,0.924662,0.0909091,-0.000606222
0,25,0.926153,0.0909091,-0.000620259
0,26,0.927677,0.0909091,-0.000631521
0,27,0.929226,0.0909091,-0.000639896
0,28,0.930793,0.0909091,-0.000645264
0,29,0.932371,0.0909091,-0.000647516
0,30,0.933953,0.0909091,-0.00064656
0,31,0.93553,0.0909091,-0.000642305
0,32,0.937095,0.0909091,-0.000634675
0,33,0.93864,0.0909091,-0.000623606
0,34,0.940155,0.0909091,-0.000609052
0,35,0.941632,0.0909091,-0.000590983
0,36,0.943063,0.0909091,-0.000569388
0,37,0.944439,0.0909091,-0.000544279
0,38,0.945751,0.0909091,-0.000515691
0,39,0.94699,0.0909091,-0.000483688
0,40,0.948148,0.0909091,-0.000448366
0,41,0.949217,0.0909091,-0.00040986
0,42,0.950187,0.0909091,-0.000368342
0,43,0.951053,0.0909091,-0.000324032
0,44,0.951806,0.0909091,-0.000277194
0,45,0.952441,0.0909091,-0.000228139
0,46,0.952952,0.0909091,-0.000177222
0,47,0.953335,0.0909091,-0.000124837
0,48,0.953586,0.0909091,-7.14134e-05
0,49,0.953703,0.0909091,-1.74018e-05
0,50,0.953685,0.0909091,3.67329e-05
0,51,0.953532,0.0909091,9.0525e-05
0,52,0.953245,0.0909091,0.000143519
0,53,0.952828,0.0909091,0.000195282
0,54,0.952283,0.0909091,0.000245412
0,55,0.951615,0.0909091,0.000293546
0,56,0.950831,0.0909091,0.000339363
0,57,0.949935,0.0909091,0.000382591
0,58,0.948937,0.0909091,0.000422999
0,59,0.947842,0.0909091,0.000460401
0,60,0.94666,0.0909091,0.00049465
0,61,0.945398,0.0909091,0.000525629
0,62,0.944065,0.0909091,0.000553255
0,63,0.942669,0.0909091,0.000577467
0,64,0.94122,0.0909091,0.000598225
0,65,0.939726,0.0909091,0.000615508
0,66,0.938195,0.0909091,0.000629314
0,67,0.936637,0.0909091,0.000639657
0,68,0.935059,0.0909091,0.000646567
0,69,0.93347,0.0909091,0.000650093
0,70,0.931878,0.0909091,0.000650302
0,71,0.930291,0.0909091,0.000647277
0,72,0.928717,0.0909091,0.000641108
0,73,0.927163,0.0909091,0.00063191
0,74,0.925636,0.0909091,0.00061981
0,75,0.924142,0.0909091,0.000604931
0,76,0.922689,0.0909091,0.000587349
0,77,0.921283,0.0909091,0.000567237
0,78,0.919929,0.0909091,0.000544759
0,79,0.918632,0.0909091,0.00051989
0,80,0.917399,0.0909091,0.000492438
0,81,0.916235,0.0909091,0.000463048
0,82,0.915144,0.0909091,0.000431809
0,83,0.914132,0.0909091,0.00039727
0,84,0.913207,0.0909091,0.000358685
0,85,0.912376,0.0909091,0.000321611
0,86,0.91163,0.0909091,0.00028213
0,87,0.910994,0.0909091,0.000227411
0,88,0.910501,0.0909091,0.000167344
0,89,0.910123,0.0909091,0.000145185
0,90,0.909782,0.0909091,7.98458e-05
0,91,0.909749,0.0909091,-0.000100519
0,92,0.910104,0.0909091,-0.000143153
0,93,0.910186,0.0909091,0.000109081
0,94,0.910069,0.0909091,-0.000586959
0,95,0.913018,0.0909091,-0.00161792
0,96,0.915764,0.0909091,0.000473117
0,97,0.911728,0.0909091,0.000853222
0,98,0.920697,0.0909091,-0.0159889
0,99,0.96785,0.0909091,0
1,0,0.930134,0.0415531,-7.4601e-18
1,1,0.920696,0.100033,0.0286912
1,2,0.918152,0.100848,0.0213926
1,3,0.913756,0.0944528,0.0117658
1,4,0.911351,0.094233,0.00683453
1,5,0.910944,0.0934793,0.00455379
1,6,0.910437,0.0925897,0.0029807
1,7,0.909918,0.0926245,0.00184518
1,8,0.909841,0.0925701,0.000938507
1,9,0.909998,0.092392,0.000233658
1,10,0.91026,0.0922879,-0.000344432
1,11,0.910656,0.0922596,-0.000843548
1,12,0.911199,0.0921961,-0.00129167
1,13,0.911857,0.0921313,-0.00168623
1,14,0.912615,0.092079,-0.00204104
1,15,0.913471,0.0920321,-0.00236619
1,16,0.914419,0.0919801,-0.0026655
1,17,0.915451,0.0919288,-0.00293948
1,18,0.91656,0.0918786,-0.00319137
1,19,0.917742,0.0918282,-0.00342294
1,20,0.918992,0.0917766,-0.00363449
1,21,0.920303,0.0917248,-0.00382595
1,22,0.92167,0.0916726,-0.00399746
1,23,0.923087,0.09162,-0.00414872
1,24,0.924549,0.091567,-0.0042791
1,25,0.926049,0.0915138,-0.00438791
1,26,0.927581,0.0914604,-0.00447447
1,27,0.929137,0.0914071,-0.004538
1,28,0.930712,0.0913539,-0.00457772
1,29,0.932298,0.0913009,-0.00459294
1,30,0.933886,0.0912484,-0.00458303
1,31,0.93547,0.0911963,-0.00454747
1,32,0.937042,0.091145,-0.00448587
1,33,0.938592,0.0910944,-0.00439801
1,34,0.940113,0.0910448,-0.00428386
1,35,0.941596,0.0909963,-0.00414354
1,36,0.943033,0.0909491,-0.00397742
1,37,0.944413,0.0909034,-0.00378606
1,38,0.94573,0.0908594,-0.00357023
1,39,0.946974,0.0908173,-0.00333096
1,40,0.948136,0.0907775,-0.00306948
1,41,0.949208,0.0907401,-0.00278725
1,42,0.950182,0.0907055,-0.00248598
1,43,0.951051,0.0906739,-0.00216757
1,44,0.951808,0.0906457,-0.00183416
1,45,0.952445,0.0906212,-0.00148806
1,46,0.952959,0.0906005,-0.00113174
1,47,0.953344,0.090584,-0.000767815
1,48,0.953597,0.0905718,-0.000398984
1,49,0.953715,0.0905641,-2.7989e-05
1,50,0.953698,0.090561,0.000342426
1,51,0.953546,0.0905626,0.000709565
1,52,0.953259,0.0905689,0.00107082
1,53,0.952842,0.0905797,0.00142373
1,54,0.952296,0.090595,0.00176595
1,55,0.951627,0.0906146,0.00209534
1,56,0.950841,0.0906383,0.00240994
1,57,0.949944,0.0906659,0.00270797
1,58,0.948943,0.0906971,0.00298781
1,59,0.947845,0.0907315,0.00324806
1,60,0.946659,0.090769,0.00348744
1,61,0.945393,0.0908093,0.00370484
1,62,0.944055,0.090852,0.00389931
1,63,0.942655,0.090897,0.00407005
1,64,0.941201,0.0909439,0.0042164
1,65,0.939701,0.0909926,0.00433788
1,66,0.938164,0.0910429,0.00443418
1,67,0.936599,0.0910946,0.00450515
1,68,0.935014,0.0911474,0.00455081
1,69,0.933418,0.0912013,0.00457138
1,70,0.931819,0.091256,0.00456723
1,71,0.930224,0.0913114,0.00453886
1,72,0.928642,0.0913673,0.00448692
1,73,0.927079,0.0914234,0.00441215
1,74,0.925543,0.0914797,0.00431535
1,75,0.92404,0.091536,0.00419734
1,76,0.922578,0.0915922,0.00405887
1,77,0.921162,0.0916478,0.00390067
1,78,0.919798,0.0917031,0.0037234
1,79,0.918491,0.0917579,0.0035274
1,80,0.917248,0.0918124,0.00331255
1,81,0.916074,0.0918655,0.00307893
1,82,0.914973,0.0919183,0.0028262
1,83,0.913952,0.091972,0.00255257
1,84,0.913015,0.0920263,0.00225477
1,85,0.912171,0.0920753,0.00193223
1,86,0.911425,0.0921295,0.00158106
1,87,0.91078,0.0921959,0.00119108
1,88,0.910248,0.0922609,0.000748463
1,89,0.909864,0.0922906,0.000255627
1,90,0.909615,0.092396,-0.000315645
1,91,0.909468,0.0925748,-0.00101304
1,92,0.909556,0.0926305,-0.0019115
1,93,0.910084,0.0925974,-0.00303908
1,94,0.9106,0.0934861,-0.00460519
1,95,0.911017,0.0942386,-0.0068773
1,96,0.913423,0.0944613,-0.0117917
1,97,0.917819,0.100837,-0.0213944
1,98,0.920381,0.100002,-0.0286762
1,99,0.929814,0.0415006,-7.46267e-18
2,0,0.89768,0.00165389,-3.8649e-18
2,1,0.917452,0.0983983,0.0241109
2,2,0.918937,0.109767,0.0293666
2,3,0.91002,0.104433,0.0193568
2,4,0.90985,0.100032,0.0122383
2,5,0.91122,0.0970008,0.00953152
2,6,0.909952,0.0957947,0.0065781
2,7,0.909258,0.0953316,0.00402096
2,8,0.909567,0.0946883,0.00264667
2,9,0.909817,0.0943272,0.00163704
2,10,0.909986,0.0941294,0.000598242
2,11,0.910417,0.0939455,-0.000263288
2,12,0.91102,0.0937496,-0.000939853
2,13,0.911687,0.0936074,-0.00154998
2,14,0.912448,0.093479,-0.00211448
2,15,0.913323,0.0933517,-0.00261278
2,16,0.914288,0.093227,-0.00305845
2,17,0.915329,0.0931101,-0.00346752
2,18,0.916449,0.0929934,-0.00384107
2,19,0.917643,0.0928765,-0.00417845
2,20,0.918903,0.0927595,-0.00448302
2,21,0.920223,0.0926425,-0.00475658
2,22,0.921599,0.0925244,-0.00499881
2,23,0.923025,0.0924055,-0.00520943
2,24,0.924495,0.0922857,-0.00538844
2,25,0.926003,0.0921654,-0.00553537
2,26,0.927541,0.0920445,-0.00564953
2,27,0.929105,0.0919234,-0.00573029
2,28,0.930686,0.0918022,-0.00577711
2,29,0.932277,0.0916814,-0.00578948
2,30,0.933871,0.0915613,-0.00576703
2,31,0.935461,0.0914421,-0.00570958
2,32,0.937037,0.0913244,-0.00561716
2,33,0.938591,0.0912084,-0.00549002
2,34,0.940116,0.0910947,-0.0053287
2,35,0.941603,0.0909837,-0.00513396
2,36,0.943043,0.0908759,-0.00490688
2,37,0.944427,0.0907719,-0.00464876
2,38,0.945747,0.0906721,-0.00436121
2,39,0.946993,0.0905771,-0.00404606
2,40,0.948158,0.0904876,-0.00370537
2,41,0.949233,0.0904042,-0.00334141
2,42,0.95021,0.0903275,-0.00295667
2,43,0.951081,0.0902582,-0.00255375
2,44,0.95184,0.0901967,-0.00213542
2,45,0.952479,0.0901438,-0.00170455
2,46,0.952995,0.0900999,-0.00126404
2,47,0.953381,0.0900655,-0.000816877
2,48,0.953635,0.0900408,-0.000366005
2,49,0.953755,0.0900263,8.56477e-05
2,50,0.953739,0.090022,0.000535221
2,51,0.953588,0.090028,0.000979944
