x,y,rho,ux,uy
0,0,0.815636,0.0909091,4.25367e-18
0,1,0.778541,0.0909091,0.0148751
0,2,0.771366,0.0909091,-0.000702928
0,3,0.77422,0.0909091,-0.000239322
0,4,0.771581,0.0909091,0.00175504
0,5,0.768745,0.0909091,0.000816646
0,6,0.768256,0.0909091,0.000218404
0,7,0.767493,0.0909091,0.000516024
0,8,0.766402,0.0909091,0.000531423
0,9,0.765516,0.0909091,0.000415178
0,10,0.76477,0.0909091,0.000408796
0,11,0.763946,0.0909091,0.000441947
0,12,0.763113,0.0909091,0.000436415
0,13,0.762296,0.0909091,0.00043396
0,14,0.761472,0.0909091,0.000444124
0,15,0.760625,0.0909091,0.000454032
0,16,0.759768,0.0909091,0.00045984
0,17,0.758899,0.0909091,0.000466955
0,18,0.758018,0.0909091,0.000474439
0,19,0.757124,0.0909091,0.000480657
0,20,0.756221,0.0909091,0.000485588
0,21,0.75531,0.0909091,0.000489698
0,22,0.754393,0.0909091,0.000492576
0,23,0.753473,0.0909091,0.000494002
0,24,0.752552,0.0909091,0.000493962
0,25,0.751633,0.0909091,0.000492431
0,26,0.750718,0.0909091,0.000489296
0,27,0.749811,0.0909091,0.000484515
0,28,0.748915,0.0909091,0.000478066
0,29,0.748033,0.0909091,0.000469934
0,30,0.747168,0.0909091,0.000460103
0,31,0.746323,0.0909091,0.00044858
0,32,0.745501,0.0909091,0.000435384
0,33,0.744705,0.0909091,0.000420539
0,34,0.743939,0.0909091,0.000404082
0,35,0.743205,0.0909091,0.00038606
0,36,0.742505,0.0909091,0.000366527
0,37,0.741844,0.0909091,0.000345549
0,38,0.741222,0.0909091,0.000323197
0,39,0.740644,0.0909091,0.000299551
0,40,0.74011,0.0909091,0.000274698
0,41,0.739624,0.0909091,0.00024873
0,42,0.739187,0.0909091,0.000221746
0,43,0.738801,0.0909091,0.00019385
0,44,0.738468,0.0909091,0.000165151
0,45,0.738188,0.0909091,0.000135761
0,46,0.737964,0.0909091,0.000105796
0,47,0.737795,0.0909091,7.53762e-05
0,48,0.737684,0.0909091,4.46219e-05
0,49,0.737629,0.0909091,1.36567e-05
0,50,0.737632,0.0909091,-1.73951e-05
