x,y,rho,ux,uy
0,0,0.869101,0.0909091,3.992e-18
0,1,0.829265,0.0909091,0.0149965
0,2,0.82155,0.0909091,-0.000702295
0,3,0.82461,0.0909091,-0.000240898
0,4,0.821776,0.0909091,0.00177282
0,5,0.818716,0.0909091,0.000834314
0,6,0.818166,0.0909091,0.000234209
0,7,0.817319,0.0909091,0.000536013
0,8,0.816115,0.0909091,0.000554692
0,9,0.815125,0.0909091,0.00044037
0,10,0.81428,0.0909091,0.000436323
0,11,0.813348,0.0909091,0.00047205
0,12,0.8124,0.0909091,0.000468758
0,13,0.811466,0.0909091,0.00046833
0,14,0.810521,0.0909091,0.00048045
0,15,0.809547,0.0909091,0.000492178
0,16,0.80856,0.0909091,0.00049962
0,17,0.807557,0.0909091,0.000508207
0,18,0.806538,0.0909091,0.000517016
0,19,0.805503,0.0909091,0.000524401
0,20,0.804456,0.0909091,0.000530339
0,21,0.803399,0.0909091,0.000535306
0,22,0.802334,0.0909091,0.000538888
0,23,0.801264,0.0909091,0.00054087
0,24,0.800193,0.0909091,0.000541235
0,25,0.799123,0.0909091,0.000539961
0,26,0.798057,0.0909091,0.000536935
0,27,0.797,0.0909091,0.000532108
0,28,0.795955,0.0909091,0.000525461
0,29,0.794924,0.0909091,0.000516971
0,30,0.793913,0.0909091,0.000506618
0,31,0.792924,0.0909091,0.000494406
0,32,0.791962,0.0909091,0.000480346
0,33,0.791029,0.0909091,0.00046446
0,34,0.79013,0.0909091,0.000446779
0,35,0.789267,0.0909091,0.000427347
0,36,0.788445,0.0909091,0.000406219
0,37,0.787665,0.0909091,0.000383458
0,38,0.786933,0.0909091,0.000359137
0,39,0.78625,0.0909091,0.000333342
0,40,0.785619,0.0909091,0.000306165
0,41,0.785043,0.0909091,0.000277707
0,42,0.784524,0.0909091,0.000248077
0,43,0.784065,0.0909091,0.00021739
0,44,0.783667,0.0909091,0.00018577
0,45,0.783332,0.0909091,0.000153344
0,46,0.783062,0.0909091,0.000120245
0,47,0.782858,0.0909091,8.66078e-05
0,48,0.782721,0.0909091,5.25732e-05
0,49,0.782651,0.0909091,1.82829e-05
0,50,0.782649,0.0909091,-1.61197e-05
0,51,0.782714,0.0909091,-5.04896e-05
0,52,0.782847,0.0909091,-8.46817e-05
0,53,0.783048,0.0909091,-0.000118551
0,54,0.783315,0.0909091,-0.000151953
0,55,0.783647,0.0909091,-0.000184746
0,56,0.784043,0.0909091,-0.000216788
0,57,0.784502,0.0909091,-0.000247942
0,58,0.785021,0.0909091,-0.000278076
0,59,0.785598,0.0909091,-0.000307059
0,60,0.786231,0.0909091,-0.00033477
0,61,0.786918,0.0909091,-0.000361092
0,62,0.787655,0.0909091,-0.000385919
0,63,0.78844,0.0909091,-0.000409151
0,64,0.789269,0.0909091,-0.0004307
0,65,0.790139,0.0909091,-0.00045049
0,66,0.791046,0.0909091,-0.000468456
0,67,0.791987,0.0909091,-0.000484547
0,68,0.792957,0.0909091,-0.000498725
0,69,0.793954,0.0909091,-0.000510967
0,70,0.794974,0.0909091,-0.000521264
0,71,0.796012,0.0909091,-0.000529619
0,72,0.797065,0.0909091,-0.000536058
0,73,0.798129,0.0909091,-0.000540616
0,74,0.7992,0.0909091,-0.000543329
0,75,0.800276,0.0909091,-0.000544256
0,76,0.801352,0.0909091,-0.000543529
