x,y,rho,ux,uy
0,0,0.836629,0.0909091,0
0,1,0.797151,0.0909091,0.0154351
0,2,0.789813,0.0909091,-0.00098853
0,3,0.793547,0.0909091,-0.000596698
0,4,0.79138,0.0909091,0.00149056
0,5,0.789054,0.0909091,0.000474857
0,6,0.789297,0.0909091,-0.000186512
0,7,0.789325,0.0909091,8.28253e-05
0,8,0.789072,0.0909091,5.62827e-05
0,9,0.789123,0.0909091,-0.00010738
0,10,0.789394,0.0909091,-0.000151682
0,11,0.789652,0.0909091,-0.000155136
0,12,0.789969,0.0909091,-0.00019686
0,13,0.790367,0.0909091,-0.000231842
0,14,0.790813,0.0909091,-0.000250383
0,15,0.791288,0.0909091,-0.000266676
0,16,0.791797,0.0909091,-0.000283955
0,17,0.792335,0.0909091,-0.000296465
0,18,0.792892,0.0909091,-0.000305353
0,19,0.793464,0.0909091,-0.00031239
0,20,0.794048,0.0909091,-0.000317482
0,21,0.794639,0.0909091,-0.000320199
0,22,0.795233,0.0909091,-0.000321042
0,23,0.795827,0.0909091,-0.000320281
0,24,0.796419,0.0909091,-0.000317969
0,25,0.797005,0.0909091,-0.000314203
0,26,0.797583,0.0909091,-0.000309166
0,27,0.79815,0.0909091,-0.000302972
0,28,0.798705,0.0909091,-0.000295713
0,29,0.799246,0.0909091,-0.000287487
0,30,0.799771,0.0909091,-0.000278389
0,31,0.800278,0.0909091,-0.000268498
0,32,0.800766,0.0909091,-0.000257884
0,33,0.801234,0.0909091,-0.000246612
0,34,0.801681,0.0909091,-0.000234743
0,35,0.802105,0.0909091,-0.000222327
0,36,0.802506,0.0909091,-0.000209413
0,37,0.802883,0.0909091,-0.000196046
0,38,0.803234,0.0909091,-0.000182264
0,39,0.80356,0.0909091,-0.000168104
0,40,0.803859,0.0909091,-0.000153602
0,41,0.804131,0.0909091,-0.00013879
0,42,0.804376,0.0909091,-0.0001237
0,43,0.804592,0.0909091,-0.000108362
0,44,0.80478,0.0909091,-9.28064e-05
0,45,0.804938,0.0909091,-7.70629e-05
0,46,0.805067,0.0909091,-6.11612e-05
0,47,0.805167,0.0909091,-4.51312e-05
0,48,0.805237,0.0909091,-2.90029e-05
0,49,0.805277,0.0909091,-1.28068e-05
0,50,0.805287,0.0909091,3.4259e-06
0,51,0.805267,0.0909091,1.96638e-05
0,52,0.805217,0.0909091,3.58749e-05
0,53,0.805137,0.0909091,5.20263e-05
0,54,0.805027,0.0909091,6.8085e-05
0,55,0.804887,0.0909091,8.40168e-05
0,56,0.804718,0.0909091,9.97873e-05
0,57,0.80452,0.0909091,0.000115361
0,58,0.804293,0.0909091,0.000130701
0,59,0.804038,0.0909091,0.000145772
0,60,0.803756,0.0909091,0.000160533
0,61,0.803446,0.0909091,0.000174946
0,62,0.80311,0.0909091,0.000188968
0,63,0.802749,0.0909091,0.000202557
0,64,0.802362,0.0909091,0.000215666
0,65,0.801952,0.0909091,0.000228246
0,66,0.801519,0.0909091,0.000240245
0,67,0.801065,0.0909091,0.000251608
0,68,0.80059,0.0909091,0.000262273
0,69,0.800096,0.0909091,0.000272176
0,70,0.799585,0.0909091,0.000281246
0,71,0.799057,0.0909091,0.00028941
0,72,0.798516,0.0909091,0.000296576
0,73,0.797962,0.0909091,0.000302654
0,74,0.797398,0.0909091,0.00030756
0,75,0.796826,0.0909091,0.00031119
0,76,0.796248,0.0909091,0.00031337
0,77,0.795668,0.0909091,0.000314017
0,78,0.795089,0.0909091,0.00031309
0,79,0.794513,0.0909091,0.000310329
0,80,0.793944,0.0909091,0.000305243
0,81,0.793387,0.0909091,0.000298275
0,82,0.792845,0.0909091,0.000289528
0,83,0.792321,0.0909091,0.000277227
0,84,0.791826,0.0909091,0.000260223
0,85,0.791365,0.0909091,0.000244307
0,86,0.790931,0.0909091,0.000226231
0,87,0.790545,0.0909091,0.000191706
0,88,0.790239,0.0909091,0.000150506
0,89,0.78999,0.0909091,0.000147846
0,90,0.789728,0.0909091,0.000104225
0,91,0.789684,0.0909091,-5.92342e-05
0,92,0.789945,0.0909091,-8.46707e-05
0,93,0.78992,0.0909091,0.000186741
0,94,0.789677,0.0909091,-0.000476265
0,95,0.792012,0.0909091,-0.00149313
0,96,0.794179,0.0909091,0.000605257
0,97,0.790418,0.0909091,0.000996201
0,98,0.797782,0.0909091,-0.015486
0,99,0.837413,0.0909091,0
1,0,0.805212,0.040493,4.30874e-18
1,1,0.79757,0.097309,0.0273358
1,2,0.795621,0.0981547,0.0200014
1,3,0.792101,0.0918603,0.0103946
1,4,0.790251,0.0916682,0.00546114
1,5,0.790067,0.0909094,0.00318259
1,6,0.789748,0.0900679,0.00164852
1,7,0.78938,0.0901466,0.00054456
1,8,0.789352,0.0901335,-0.000327227
1,9,0.789483,0.0899991,-0.000990633
1,10,0.789659,0.0899531,-0.00152339
1,11,0.789908,0.0899831,-0.00197505
1,12,0.790243,0.0899793,-0.00236734
1,13,0.79063,0.0899794,-0.00269696
1,14,0.791058,0.0899975,-0.00297839
1,15,0.791526,0.0900232,-0.00322108
1,16,0.792026,0.0900469,-0.0034278
1,17,0.792551,0.090075,-0.00359984
1,18,0.793096,0.0901075,-0.00374145
1,19,0.793657,0.090142,-0.00385518
1,20,0.794228,0.0901778,-0.00394246
1,21,0.794807,0.0902155,-0.00400481
1,22,0.795388,0.0902546,-0.00404405
1,23,0.79597,0.0902945,-0.00406158
1,24,0.79655,0.090335,-0.00405862
1,25,0.797123,0.0903759,-0.00403643
1,26,0.797689,0.0904169,-0.00399623
1,27,0.798245,0.0904577,-0.00393913
1,28,0.798788,0.0904982,-0.0038662
1,29,0.799318,0.0905382,-0.00377847
1,30,0.799832,0.0905774,-0.00367692
1,31,0.800328,0.0906156,-0.00356247
1,32,0.800807,0.0906527,-0.00343602
1,33,0.801265,0.0906885,-0.0032984
1,34,0.801703,0.0907229,-0.00315042
1,35,0.802118,0.0907558,-0.00299284
1,36,0.802511,0.0907869,-0.00282639
1,37,0.802879,0.0908163,-0.00265176
1,38,0.803224,0.0908437,-0.00246963
1,39,0.803543,0.0908692,-0.00228062
1,40,0.803836,0.0908925,-0.00208538
1,41,0.804102,0.0909137,-0.0018845
1,42,0.804342,0.0909326,-0.00167858
1,43,0.804553,0.0909493,-0.0014682
1,44,0.804737,0.0909636,-0.00125394
1,45,0.804893,0.0909755,-0.00103637
1,46,0.80502,0.090985,-0.000816055
1,47,0.805117,0.090992,-0.000593574
1,48,0.805186,0.0909966,-0.000369494
1,49,0.805226,0.0909986,-0.000144389
1,50,0.805236,0.0909982,8.11637e-05
1,51,0.805216,0.0909952,0.000306583
1,52,0.805167,0.0909898,0.000531281
1,53,0.805089,0.0909819,0.000754667
1,54,0.804982,0.0909715,0.000976142
1,55,0.804845,0.0909587,0.0011951
1,56,0.80468,0.0909435,0.00141093
1,57,0.804487,0.090926,0.00162302
1,58,0.804265,0.0909062,0.00183074
1,59,0.804016,0.0908841,0.00203344
1,60,0.80374,0.0908599,0.00223049
1,61,0.803437,0.0908336,0.00242122
1,62,0.803108,0.0908053,0.00260497
1,63,0.802755,0.0907752,0.00278104
1,64,0.802377,0.0907432,0.00294874
1,65,0.801976,0.0907096,0.00310734
1,66,0.801553,0.0906744,0.00325609
1,67,0.801108,0.0906378,0.00339424
1,68,0.800644,0.0905999,0.00352097
1,69,0.80016,0.090561,0.00363548
1,70,0.79966,0.0905211,0.00373691
1,71,0.799144,0.0904804,0.00382439
1,72,0.798614,0.0904392,0.00389697
1,73,0.798072,0.0903977,0.00395371
1,74,0.79752,0.090356,0.0039936
1,75,0.79696,0.0903143,0.00401562
1,76,0.796396,0.0902731,0.00401861
1,77,0.795828,0.0902324,0.0040014
1,78,0.795261,0.0901925,0.00396282
1,79,0.794697,0.090154,0.00390155
1,80,0.794141,0.0901172,0.00381578
1,81,0.793595,0.0900816,0.00370403
1,82,0.793065,0.0900481,0.00356488
1,83,0.792555,0.0900188,0.00339576
1,84,0.792068,0.0899939,0.00319238
1,85,0.791615,0.0899669,0.00295339
1,86,0.791199,0.0899474,0.00267598
1,87,0.790824,0.089946,0.00235059
1,88,0.790501,0.0899484,0.00196261
1,89,0.790262,0.0899167,0.00151536
1,90,0.790095,0.0899614,0.000987135
1,91,0.789971,0.090095,0.000327901
1,92,0.790005,0.0901061,-0.000540287
1,93,0.790379,0.0900249,-0.00164002
1,94,0.790701,0.0908679,-0.00316876
1,95,0.790884,0.0916282,-0.0054452
1,96,0.79274,0.0918151,-0.010388
1,97,0.796263,0.0981339,-0.0200123
1,98,0.798193,0.0973101,-0.0273516
1,99,0.805836,0.0405463,0
2,0,0.778555,0.00104932,0
2,1,0.795551,0.0934569,0.0223257
2,2,0.797009,0.104633,0.0271405
2,3,0.789569,0.0993639,0.0168726
2,4,0.789601,0.0949814,0.00956909
2,5,0.790899,0.0919704,0.00670305
2,6,0.789904,0.0908358,0.00361117
2,7,0.789371,0.0904308,0.000956938
2,8,0.789664,0.0898732,-0.000492813
2,9,0.789847,0.0896126,-0.0015906
2,10,0.789922,0.0895218,-0.00271304
2,11,0.790186,0.0894435,-0.00363787
2,12,0.790551,0.0893642,-0.00436388
2,13,0.790923,0.0893464,-0.00501187
2,14,0.791332,0.0893475,-0.00559451
2,15,0.791796,0.089355,-0.00608896
2,16,0.792288,0.0893731,-0.00651106
2,17,0.792798,0.0894052,-0.00687681
2,18,0.79333,0.0894434,-0.00718643
2,19,0.793878,0.0894871,-0.00744064
2,20,0.794436,0.0895362,-0.0076447
2,21,0.795,0.08959,-0.00780192
2,22,0.795567,0.089647,-0.00791377
2,23,0.796135,0.0897066,-0.00798227
2,24,0.7967,0.0897685,-0.00800978
2,25,0.79726,0.089832,-0.0079982
2,26,0.797812,0.0898965,-0.00794923
2,27,0.798354,0.0899614,-0.0078647
2,28,0.798885,0.0900265,-0.0077464
2,29,0.799401,0.0900913,-0.00759604
2,30,0.799903,0.0901552,-0.00741528
2,31,0.800388,0.0902181,-0.00720582
2,32,0.800855,0.0902795,-0.00696927
2,33,0.801302,0.090339,-0.00670725
2,34,0.801729,0.0903965,-0.00642135
2,35,0.802135,0.0904516,-0.00611311
2,36,0.802518,0.090504,-0.00578406
2,37,0.802878,0.0905535,-0.00543571
2,38,0.803215,0.0906,-0.00506954
2,39,0.803526,0.0906431,-0.00468701
2,40,0.803813,0.0906828,-0.00428956
2,41,0.804073,0.0907188,-0.00387862
2,42,0.804307,0.0907511,-0.0034556
2,43,0.804514,0.0907795,-0.00302192
2,44,0.804694,0.0908038,-0.00257897
2,45,0.804846,0.0908241,-0.00212815
2,46,0.80497,0.0908402,-0.00167085
2,47,0.805066,0.0908521,-0.00120848
2,48,0.805133,0.0908597,-0.000742414
2,49,0.805172,0.0908631,-0.000274068
2,50,0.805182,0.0908621,0.000195158
2,51,0.805163,0.0908569,0.000663855
2,52,0.805116,0.0908473,0.00113061
2,53,0.80504,0.0908335,0.00159399
2,54,0.804935,0.0908155,0.00205257
2,55,0.804802,0.0907934,0.00250493
2,56,0.804641,0.0907672,0.00294961
2,57,0.804453,0.090737,0.00338516
2,58,0.804237,0.090703,0.00381013
2,59,0.803994,0.0906652,0.00422306
2,60,0.803724,0.0906239,0.00462247
2,61,0.803429,0.0905791,0.00500688
2,62,0.803109,0.090531,0.0053748
2,63,0.802764,0.0904799,0.00572473
