x,y,rho,ux,uy
0,0,0.878914,0.0909091,0
0,1,0.835573,0.0909091,0.0161985
0,2,0.827295,0.0909091,-0.000844356
0,3,0.830963,0.0909091,-0.000461819
0,4,0.828386,0.0909091,0.00167307
0,5,0.825575,0.0909091,0.000649533
0,6,0.825548,0.0909091,-4.2883e-05
0,7,0.825316,0.0909091,0.000225286
0,8,0.824802,0.0909091,0.000196955
0,9,0.824614,0.0909091,2.79172e-05
0,10,0.824681,0.0909091,-2.49291e-05
0,11,0.824755,0.0909091,-3.40368e-05
0,12,0.824906,0.0909091,-8.18529e-05
0,13,0.825162,0.0909091,-0.000124822
0,14,0.825493,0.0909091,-0.000152724
0,15,0.825877,0.0909091,-0.000178652
0,16,0.826322,0.0909091,-0.000206669
0,17,0.826825,0.0909091,-0.000231182
0,18,0.827378,0.0909091,-0.000252971
0,19,0.827977,0.0909091,-0.000273584
0,20,0.828621,0.0909091,-0.000292999
0,21,0.829306,0.0909091,-0.000310623
0,22,0.830028,0.0909091,-0.000326725
0,23,0.830784,0.0909091,-0.000341408
0,24,0.831571,0.0909091,-0.000354574
0,25,0.832386,0.0909091,-0.000366113
0,26,0.833225,0.0909091,-0.000376006
0,27,0.834084,0.0909091,-0.000384174
0,28,0.834959,0.0909091,-0.000390519
0,29,0.835847,0.0909091,-0.000394941
0,30,0.836743,0.0909091,-0.000397348
0,31,0.837642,0.0909091,-0.00039764
0,32,0.838539,0.0909091,-0.00039572
0,33,0.839429,0.0909091,-0.000391499
0,34,0.840308,0.0909091,-0.000384899
0,35,0.841169,0.0909091,-0.000375856
0,36,0.842006,0.0909091,-0.000364325
0,37,0.842815,0.0909091,-0.000350284
0,38,0.84359,0.0909091,-0.000333733
0,39,0.844324,0.0909091,-0.000314706
0,40,0.845013,0.0909091,-0.000293263
0,41,0.845651,0.0909091,-0.0002695
0,42,0.846232,0.0909091,-0.000243545
0,43,0.846753,0.0909091,-0.00021556
0,44,0.847208,0.0909091,-0.00018574
