x,y,rho,ux,uy
0,0,0.89405,0.0909091,3.8806e-18
0,1,0.850414,0.0909091,0.0160109
0,2,0.842218,0.0909091,-0.000951634
0,3,0.846209,0.0909091,-0.000579267
0,4,0.843813,0.0909091,0.00155453
0,5,0.841218,0.0909091,0.000518889
0,6,0.841456,0.0909091,-0.000174135
0,7,0.841492,0.0909091,8.89379e-05
0,8,0.841249,0.0909091,5.34704e-05
0,9,0.841355,0.0909091,-0.000122554
0,10,0.841728,0.0909091,-0.000179263
0,11,0.842113,0.0909091,-0.000192907
0,12,0.842585,0.0909091,-0.000244911
0,13,0.84317,0.0909091,-0.000290562
0,14,0.843831,0.0909091,-0.000319697
0,15,0.844546,0.0909091,-0.000346078
0,16,0.845322,0.0909091,-0.000373338
0,17,0.846151,0.0909091,-0.00039573
0,18,0.847023,0.0909091,-0.000414189
0,19,0.847931,0.0909091,-0.000430379
0,20,0.848872,0.0909091,-0.000444226
0,21,0.84984,0.0909091,-0.00045521
0,22,0.850828,0.0909091,-0.000463716
0,23,0.851833,0.0909091,-0.000469941
0,24,0.852848,0.0909091,-0.00047388
0,25,0.853869,0.0909091,-0.000475547
0,26,0.854891,0.0909091,-0.000475057
0,27,0.85591,0.0909091,-0.000472467
0,28,0.856921,0.0909091,-0.000467821
0,29,0.85792,0.0909091,-0.000461172
0,30,0.858902,0.0909091,-0.000452581
0,31,0.859865,0.0909091,-0.000442101
0,32,0.860802,0.0909091,-0.000429787
0,33,0.861711,0.0909091,-0.000415696
0,34,0.862588,0.0909091,-0.000399891
0,35,0.86343,0.0909091,-0.000382435
0,36,0.864232,0.0909091,-0.000363396
0,37,0.864991,0.0909091,-0.000342847
0,38,0.865705,0.0909091,-0.000320865
0,39,0.866371,0.0909091,-0.000297536
0,40,0.866985,0.0909091,-0.000272949
0,41,0.867545,0.0909091,-0.000247201
0,42,0.868049,0.0909091,-0.000220397
0,43,0.868494,0.0909091,-0.000192647
0,44,0.868878,0.0909091,-0.000164067
0,45,0.869201,0.0909091,-0.000134781
0,46,0.869459,0.0909091,-0.000104916
0,47,0.869654,0.0909091,-7.46045e-05
0,48,0.869782,0.0909091,-4.39818e-05
0,49,0.869845,0.0909091,-1.31853e-05
0,50,0.869841,0.0909091,1.76468e-05
0,51,0.869771,0.0909091,4.83765e-05
0,52,0.869635,0.0909091,7.8868e-05
0,53,0.869433,0.0909091,0.000108988
0,54,0.869167,0.0909091,0.000138608
0,55,0.868838,0.0909091,0.000167605
0,56,0.868447,0.0909091,0.000195859
0,57,0.867996,0.0909091,0.000223261
0,58,0.867487,0.0909091,0.000249705
0,59,0.866923,0.0909091,0.000275093
0,60,0.866305,0.0909091,0.000299336
0,61,0.865635,0.0909091,0.000322347
0,62,0.864918,0.0909091,0.000344048
0,63,0.864156,0.0909091,0.000364364
0,64,0.863351,0.0909091,0.000383224
0,65,0.862508,0.0909091,0.000400562
0,66,0.861629,0.0909091,0.000416313
0,67,0.860719,0.0909091,0.000430415
0,68,0.859779,0.0909091,0.000442804
0,69,0.858816,0.0909091,0.00045342
0,70,0.857831,0.0909091,0.000462202
0,71,0.85683,0.0909091,0.000469093
0,72,0.855816,0.0909091,0.000474023
0,73,0.854794,0.0909091,0.000476932
0,74,0.853768,0.0909091,0.000477769
0,75,0.852743,0.0909091,0.000476468
0,76,0.851723,0.0909091,0.000472907
0,77,0.850713,0.0909091,0.000467063
0,78,0.849718,0.0909091,0.000458936
0,79,0.848743,0.0909091,0.00044832
0,80,0.847794,0.0909091,0.00043482
0,81,0.846877,0.0909091,0.000418955
0,82,0.845995,0.0909091,0.00040079
0,83,0.845156,0.0909091,0.000378644
0,84,0.84437,0.0909091,0.000351577
0,85,0.843644,0.0909091,0.000325354
0,86,0.842971,0.0909091,0.000296318
0,87,0.842375,0.0909091,0.000250636
0,88,0.841892,0.0909091,0.000198544
0,89,0.841494,0.0909091,0.00018492
0,90,0.84111,0.0909091,0.000127977
0,91,0.840993,0.0909091,-4.88224e-05
0,92,0.841227,0.0909091,-8.42407e-05
0,93,0.841179,0.0909091,0.000179794
0,94,0.84093,0.0909091,-0.000516695
0,95,0.843525,0.0909091,-0.0015552
0,96,0.845913,0.0909091,0.000590832
0,97,0.841888,0.0909091,0.000959958
0,98,0.850117,0.0909091,-0.0160891
0,99,0.893948,0.0909091,-7.76208e-18
1,0,0.858846,0.0413329,0
1,1,0.850407,0.0988439,0.0281839
1,2,0.84828,0.0995804,0.0208336
1,3,0.844375,0.0931156,0.0111126
1,4,0.842278,0.0929245,0.00611219
1,5,0.842037,0.0921539,0.00381235
1,6,0.841681,0.0912716,0.00225102
1,7,0.841291,0.0913262,0.00112046
1,8,0.841295,0.091289,0.000218852
1,9,0.8415,0.0911241,-0.000475232
1,10,0.84178,0.0910418,-0.0010387
1,11,0.842164,0.0910365,-0.00152182
1,12,0.842665,0.090996,-0.0019494
1,13,0.843248,0.0909564,-0.00231809
1,14,0.843901,0.0909326,-0.0026421
1,15,0.844619,0.0909156,-0.00293135
1,16,0.845396,0.0908953,-0.00318904
1,17,0.846222,0.0908781,-0.00341595
1,18,0.847092,0.0908643,-0.00361584
1,19,0.848,0.0908522,-0.00379083
1,20,0.848939,0.0908409,-0.00394176
1,21,0.849904,0.0908314,-0.00406932
1,22,0.85089,0.0908235,-0.0041745
1,23,0.851891,0.0908168,-0.00425785
1,24,0.852903,0.0908114,-0.00431969
1,25,0.853921,0.0908072,-0.00436034
1,26,0.854939,0.0908043,-0.00438013
