x,y,rho,ux,uy
0,0,1.06066,0.0909091,-1.30841e-17
0,1,1.00797,0.0909091,0.0163177
0,2,0.997944,0.0909091,-0.000898985
0,3,1.00255,0.0909091,-0.000508874
0,4,0.999414,0.0909091,0.00169595
0,5,0.995919,0.0909091,0.000688187
0,6,0.995747,0.0909091,1.40586e-05
0,7,0.99526,0.0909091,0.000312323
0,8,0.994355,0.0909091,0.000309445
0,9,0.99379,0.0909091,0.000160652
0,10,0.993474,0.0909091,0.000131382
0,11,0.993103,0.0909091,0.000144978
0,12,0.992769,0.0909091,0.000117792
0,13,0.992508,0.0909091,9.49485e-05
0,14,0.992283,0.0909091,8.71318e-05
0,15,0.99207,0.0909091,8.02099e-05
0,16,0.991881,0.0909091,7.03237e-05
0,17,0.991715,0.0909091,6.33295e-05
0,18,0.991562,0.0909091,5.83082e-05
0,19,0.991422,0.0909091,5.35198e-05
0,20,0.991293,0.0909091,4.90351e-05
0,21,0.991175,0.0909091,4.5401e-05
0,22,0.991065,0.0909091,4.22301e-05
0,23,0.990963,0.0909091,3.93159e-05
0,24,0.990868,0.0909091,3.66762e-05
0,25,0.990779,0.0909091,3.43215e-05
0,26,0.990695,0.0909091,3.21853e-05
0,27,0.990617,0.0909091,3.02642e-05
0,28,0.990543,0.0909091,2.8531e-05
0,29,0.990474,0.0909091,2.68776e-05
0,30,0.990408,0.0909091,2.51677e-05
0,31,0.990347,0.0909091,2.33706e-05
0,32,0.99029,0.0909091,2.15886e-05
0,33,0.990239,0.0909091,1.98354e-05
0,34,0.990195,0.0909091,1.75722e-05
0,35,0.990162,0.0909091,1.33366e-05
0,36,0.99015,0.0909091,4.85474e-06
0,37,0.990177,0.0909091,-1.04193e-05
0,38,0.990274,0.0909091,-3.49215e-05
0,39,0.990476,0.0909091,-7.10701e-05
0,40,0.990818,0.0909091,-0.000120925
0,41,0.991322,0.0909091,-0.000183755
0,42,0.991985,0.0909091,-0.000251576
0,43,0.992764,0.0909091,-0.000306548
0,44,0.993572,0.0909091,-0.000325869
0,45,0.994294,0.0909091,-0.00029504
0,46,0.994826,0.0909091,-0.000220906
0,47,0.995125,0.0909091,-0.000131538
0,48,0.995235,0.0909091,-5.86827e-05
0,49,0.995251,0.0909091,-1.4895e-05
0,50,0.995251,0.0909091,1.4895e-05
0,51,0.995235,0.0909091,5.86827e-05
0,52,0.995125,0.0909091,0.000131538
0,53,0.994826,0.0909091,0.000220906
0,54,0.994294,0.0909091,0.00029504
0,55,0.993572,0.0909091,0.000325869
0,56,0.992764,0.0909091,0.000306548
0,57,0.991985,0.0909091,0.000251576
0,58,0.991322,0.0909091,0.000183755
0,59,0.990818,0.0909091,0.000120925
0,60,0.990476,0.0909091,7.10701e-05
0,61,0.990274,0.0909091,3.49215e-05
0,62,0.990177,0.0909091,1.04193e-05
0,63,0.99015,0.0909091,-4.85474e-06
0,64,0.990162,0.0909091,-1.33366e-05
0,65,0.990195,0.0909091,-1.75722e-05
0,66,0.990239,0.0909091,-1.98354e-05
0,67,0.99029,0.0909091,-2.15886e-05
0,68,0.990347,0.0909091,-2.33706e-05
0,69,0.990408,0.0909091,-2.51677e-05
0,70,0.990474,0.0909091,-2.68776e-05
0,71,0.990543,0.0909091,-2.8531e-05
0,72,0.990617,0.0909091,-3.02642e-05
0,73,0.990695,0.0909091,-3.21853e-05
0,74,0.990779,0.0909091,-3.43215e-05
0,75,0.990868,0.0909091,-3.66762e-05
0,76,0.990963,0.0909091,-3.93159e-05
0,77,0.991065,0.0909091,-4.22301e-05
0,78,0.991175,0.0909091,-4.5401e-05
0,79,0.991293,0.0909091,-4.90351e-05
0,80,0.991422,0.0909091,-5.35198e-05
0,81,0.991562,0.0909091,-5.83082e-05
0,82,0.991715,0.0909091,-6.33295e-05
