x,y,rho,ux,uy
0,0,0.822051,0.0909091,-4.22048e-18
0,1,0.782684,0.0909091,0.0157032
0,2,0.775242,0.0909091,-0.000887054
0,3,0.778708,0.0909091,-0.000497408
0,4,0.776427,0.0909091,0.00158192
0,5,0.773984,0.0909091,0.00056032
0,6,0.774106,0.0909091,-0.000119808
0,7,0.774043,0.0909091,0.000139214
0,8,0.77373,0.0909091,0.000104274
0,9,0.773732,0.0909091,-6.78816e-05
0,10,0.773977,0.0909091,-0.000123771
0,11,0.774233,0.0909091,-0.000137153
0,12,0.774569,0.0909091,-0.000188405
0,13,0.775008,0.0909091,-0.000233874
0,14,0.775519,0.0909091,-0.000263629
0,15,0.776082,0.0909091,-0.00029092
0,16,0.776703,0.0909091,-0.00031946
0,17,0.777376,0.0909091,-0.000343625
0,18,0.778094,0.0909091,-0.000364263
0,19,0.778851,0.0909091,-0.000382942
0,20,0.779643,0.0909091,-0.000399587
0,21,0.780466,0.0909091,-0.00041364
0,22,0.781315,0.0909091,-0.00042542
0,23,0.782185,0.0909091,-0.000435071
0,24,0.783072,0.0909091,-0.000442542
0,25,0.783972,0.0909091,-0.000447796
0,26,0.784881,0.0909091,-0.000450892
0,27,0.785793,0.0909091,-0.000451842
0,28,0.786706,0.0909091,-0.000450641
0,29,0.787614,0.0909091,-0.000447298
0,30,0.788513,0.0909091,-0.000441836
0,31,0.7894,0.0909091,-0.00043427
0,32,0.790269,0.0909091,-0.000424626
0,33,0.791116,0.0909091,-0.000412937
0,34,0.791938,0.0909091,-0.000399246
0,35,0.792731,0.0909091,-0.000383603
0,36,0.79349,0.0909091,-0.000366068
0,37,0.794212,0.0909091,-0.000346716
0,38,0.794893,0.0909091,-0.000325629
0,39,0.79553,0.0909091,-0.000302902
0,40,0.796119,0.0909091,-0.000278641
0,41,0.796658,0.0909091,-0.000252964
0,42,0.797144,0.0909091,-0.000225998
0,43,0.797574,0.0909091,-0.000197881
0,44,0.797946,0.0909091,-0.000168759
0,45,0.798259,0.0909091,-0.000138785
0,46,0.79851,0.0909091,-0.000108119
0,47,0.798698,0.0909091,-7.69241e-05
0,48,0.798823,0.0909091,-4.53681e-05
0,49,0.798884,0.0909091,-1.36195e-05
0,50,0.798881,0.0909091,1.81533e-05
0,51,0.798813,0.0909091,4.97831e-05
0,52,0.798682,0.0909091,8.11058e-05
0,53,0.798488,0.0909091,0.000111961
0,54,0.798231,0.0909091,0.000142194
0,55,0.797914,0.0909091,0.000171657
0,56,0.797539,0.0909091,0.000200208
0,57,0.797106,0.0909091,0.000227713
0,58,0.796619,0.0909091,0.000254046
0,59,0.79608,0.0909091,0.000279092
0,60,0.795491,0.0909091,0.000302742
0,61,0.794856,0.0909091,0.000324896
0,62,0.794178,0.0909091,0.000345465
0,63,0.79346,0.0909091,0.000364364
0,64,0.792705,0.0909091,0.000381522
0,65,0.791917,0.0909091,0.00039687
0,66,0.791101,0.0909091,0.000410349
0,67,0.790259,0.0909091,0.000421908
0,68,0.789396,0.0909091,0.000431499
0,69,0.788515,0.0909091,0.000439082
0,70,0.787621,0.0909091,0.000444623
0,71,0.786718,0.0909091,0.000448092
0,72,0.785811,0.0909091,0.000449457
0,73,0.784902,0.0909091,0.000448696
0,74,0.783998,0.0909091,0.0004458
0,75,0.783101,0.0909091,0.000440747
0,76,0.782217,0.0909091,0.000433468
0,77,0.78135,0.0909091,0.000423992
0,78,0.780503,0.0909091,0.000412361
0,79,0.779682,0.0909091,0.000398429
0,80,0.778892,0.0909091,0.000381874
0,81,0.778137,0.0909091,0.000363254
0,82,0.77742,0.0909091,0.000342641
0,83,0.776748,0.0909091,0.000318481
0,84,0.776128,0.0909091,0.00028993
0,85,0.775566,0.0909091,0.000262592
0,86,0.775057,0.0909091,0.000232776
0,87,0.77462,0.0909091,0.0001873
0,88,0.774285,0.0909091,0.000136032
0,89,0.77403,0.0909091,0.00012247
0,90,0.773788,0.0909091,6.65754e-05
0,91,0.773787,0.0909091,-0.000105181
0,92,0.774101,0.0909091,-0.000140445
0,93,0.774167,0.0909091,0.000117434
0,94,0.774049,0.0909091,-0.000560339
0,95,0.776489,0.0909091,-0.00158021
0,96,0.778771,0.0909091,0.000490172
0,97,0.775325,0.0909091,0.000881001
0,98,0.782748,0.0909091,-0.0156535
0,99,0.822004,0.0909091,0
1,0,0.790517,0.041049,8.77767e-18
1,1,0.782674,0.0990462,0.0282019
1,2,0.780549,0.0999276,0.0209476
1,3,0.7769,0.0936173,0.0114088
1,4,0.774924,0.0933989,0.00653973
1,5,0.774608,0.0926442,0.00430154
1,6,0.774188,0.0917698,0.00278044
1,7,0.773745,0.0918119,0.00169741
1,8,0.773659,0.0917653,0.000844621
1,9,0.773753,0.0915964,0.000193624
1,10,0.773916,0.0915051,-0.000331021
1,11,0.774174,0.0914895,-0.000777827
1,12,0.774539,0.0914393,-0.00117335
1,13,0.774981,0.0913892,-0.00151493
1,14,0.775487,0.0913533,-0.00181643
1,15,0.776056,0.0913237,-0.00208779
1,16,0.776682,0.09129,-0.00233246
1,17,0.777358,0.0912586,-0.00255107
1,18,0.778078,0.0912296,-0.00274713
1,19,0.778838,0.0912016,-0.00292261
1,20,0.779633,0.0911738,-0.00307813
1,21,0.780458,0.091147,-0.00321412
1,22,0.781309,0.0911212,-0.00333128
1,23,0.78218,0.0910961,-0.0034299
1,24,0.783069,0.0910718,-0.00351002
1,25,0.783971,0.0910483,-0.00357167
1,26,0.784881,0.0910257,-0.00361489
1,27,0.785794,0.091004,-0.00363965
1,28,0.786708,0.0909832,-0.00364589
1,29,0.787616,0.0909634,-0.0036336
1,30,0.788516,0.0909445,-0.0036028
1,31,0.789402,0.0909267,-0.00355354
1,32,0.790271,0.0909099,-0.00348594
1,33,0.791118,0.0908941,-0.0034002
1,34,0.791939,0.0908793,-0.00329659
1,35,0.792731,0.0908656,-0.00317547
1,36,0.79349,0.0908528,-0.00303731
1,37,0.794211,0.0908411,-0.00288269
1,38,0.794891,0.0908303,-0.00271229
1,39,0.795527,0.0908205,-0.00252691
1,40,0.796116,0.0908116,-0.00232746
1,41,0.796654,0.0908036,-0.00211497
1,42,0.797139,0.0907966,-0.00189057
1,43,0.797568,0.0907903,-0.00165549
1,44,0.79794,0.0907849,-0.00141107
1,45,0.798252,0.0907802,-0.0011587
1,46,0.798503,0.0907764,-0.000899861
1,47,0.798691,0.0907733,-0.00063608
1,48,0.798816,0.090771,-0.00036892
1,49,0.798877,0.0907694,-9.99655e-05
1,50,0.798874,0.0907685,0.000169193
1,51,0.798807,0.0907685,0.000436977
1,52,0.798676,0.0907691,0.000701835
1,53,0.798483,0.0907706,0.000962256
1,54,0.798227,0.0907729,0.00121678
1,55,0.797911,0.090776,0.00146403
1,56,0.797537,0.09078,0.00170267
1,57,0.797105,0.0907848,0.00193147
1,58,0.796619,0.0907906,0.00214929
1,59,0.796081,0.0907973,0.00235507
1,60,0.795493,0.090805,0.00254784
1,61,0.79486,0.0908137,0.00272675
1,62,0.794182,0.0908235,0.00289101
1,63,0.793465,0.0908343,0.00303993
1,64,0.792711,0.0908462,0.00317293
1,65,0.791924,0.0908592,0.00328948
1,66,0.791108,0.0908733,0.00338915
1,67,0.790266,0.0908885,0.00347157
1,68,0.789403,0.0909048,0.00353647
1,69,0.788523,0.0909222,0.00358359
1,70,0.787629,0.0909407,0.00361278
1,71,0.786725,0.0909602,0.0036239
1,72,0.785817,0.0909808,0.00361686
1,73,0.784908,0.0910024,0.0035916
1,74,0.784002,0.091025,0.0035481
1,75,0.783104,0.0910485,0.00348632
1,76,0.782218,0.091073,0.00340617
1,77,0.781349,0.0910983,0.00330755
1,78,0.780501,0.0911244,0.00319039
1,79,0.779678,0.0911515,0.00305439
1,80,0.778885,0.0911797,0.00289882
1,81,0.778126,0.0912081,0.00272326
1,82,0.777408,0.0912376,0.0025271
1,83,0.776733,0.0912696,0.00230838
1,84,0.776108,0.0913038,0.00206364
1,85,0.77554,0.0913341,0.00179227
1,86,0.775035,0.0913706,0.00149083
1,87,0.774594,0.0914212,0.00114946
1,88,0.774231,0.0914719,0.000754352
1,89,0.773974,0.0914883,0.00030808
1,90,0.773813,0.09158,-0.000215939
1,91,0.77372,0.091749,-0.000865883
1,92,0.773808,0.0917966,-0.00171707
1,93,0.774252,0.091756,-0.00279904
1,94,0.774675,0.0926283,-0.00432
1,95,0.774995,0.0933818,-0.00655601
1,96,0.776968,0.0936036,-0.0114132
1,97,0.780616,0.099891,-0.020931
1,98,0.782755,0.0989906,-0.0281721
1,99,0.790596,0.0409876,8.77679e-18
2,0,0.763457,0.00146463,-4.54439e-18
2,1,0.780155,0.0966523,0.0235281
2,2,0.781441,0.107992,0.0287256
2,3,0.773971,0.102734,0.0187479
2,4,0.773856,0.0983488,0.0116551
2,5,0.775025,0.0953244,0.00897437
2,6,0.773963,0.0941327,0.00606944
2,7,0.77337,0.0936785,0.0035718
2,8,0.773607,0.093055,0.00225642
